Trigger_Skill_Herbology3_Actions[0].ActionName,Herbology Improved!,Zielarstwo idzie ci coraz lepiej!
Trigger_Skill_Herbology4_Actions[0].ActionName,Herbology Improved!,Zielarstwo idzie ci coraz lepiej!
Trigger_Skill_Insight1_Actions[0].ActionName,Insight Improved!,Twoje Poznanie się pogłębia!
Trigger_Skill_Insight2_Actions[0].ActionName,Insight Improved!,Twoje Poznanie się pogłębia!
Trigger_Skill_Insight3_Actions[0].ActionName,Insight Improved!,Twoje Poznanie się pogłębia!
Trigger_Skill_Insight4_Actions[0].ActionName,Insight Improved!,Twoje Poznanie się pogłębia!
Trigger_Skill_Knapping1_Actions[0].ActionName,Knapping Improved!,Łupanie idzie ci coraz lepiej!
Trigger_Skill_Knapping2_Actions[0].ActionName,Knapping Improved!,Łupanie idzie ci coraz lepiej!
Trigger_Skill_Knapping3_Actions[0].ActionName,Knapping Improved!,Łupanie idzie ci coraz lepiej!
Trigger_Skill_Knapping4_Actions[0].ActionName,Knapping Improved!,Łupanie idzie ci coraz lepiej!
Trigger_Skill_Metalworking1_Actions[0].ActionName,Metalworking Improved!,Metalurgia idzie ci coraz lepiej!
Trigger_Skill_Metalworking2_Actions[0].ActionName,Metalworking Improved!,Metalurgia idzie ci coraz lepiej!
Trigger_Skill_Metalworking3_Actions[0].ActionName,Metalworking Improved!,Metalurgia idzie ci coraz lepiej!
Trigger_Skill_Metalworking4_Actions[0].ActionName,Metalworking Improved!,Metalurgia idzie ci coraz lepiej!
Trigger_Skill_Percussion1_Actions[0].ActionName,Percussion Improved!,Gra na bębnie idzie ci coraz lepiej!
Trigger_Skill_Percussion2_Actions[0].ActionName,Percussion Improved!,Gra na bębnie idzie ci coraz lepiej!
Trigger_Skill_Percussion3_Actions[0].ActionName,Percussion Improved!,Gra na bębnie idzie ci coraz lepiej!
Trigger_Skill_Percussion4_Actions[0].ActionName,Percussion Improved!,Gra na bębnie idzie ci coraz lepiej!
Trigger_Skill_SpearFighting1_Actions[0].ActionName,Spear Fighting Improved!,Walka włócznią idzie ci coraz lepiej!
Trigger_Skill_SpearFighting2_Actions[0].ActionName,Spear Fighting Improved!,Walka włócznią idzie ci coraz lepiej!
Trigger_Skill_SpearFighting3_Actions[0].ActionName,Spear Fighting Improved!,Walka włócznią idzie ci coraz lepiej!
Trigger_Skill_SpearFighting4_Actions[0].ActionName,Spear Fighting Improved!,Walka włócznią idzie ci coraz lepiej!
Trigger_Skill_SpearFishing1_Actions[0].ActionName,Spear Fishing Improved!,Rybołówstwo idzie ci coraz lepiej!
Trigger_Skill_SpearFishing2_Actions[0].ActionName,Spear Fishing Improved!,Rybołówstwo idzie ci coraz lepiej!
Trigger_Skill_SpearFishing3_Actions[0].ActionName,Spear Fishing Improved!,Rybołówstwo idzie ci coraz lepiej!
Trigger_Skill_SpearFishing4_Actions[0].ActionName,Spear Fishing Improved!,Rybołówstwo idzie ci coraz lepiej!
Trigger_Skill_Tailoring1_Actions[0].ActionName,Tailoring Improved!,Krawiectwo idzie ci coraz lepiej!
Trigger_Skill_Tailoring2_Actions[0].ActionName,Tailoring Improved!,Krawiectwo idzie ci coraz lepiej!
Trigger_Skill_Tailoring3_Actions[0].ActionName,Tailoring Improved!,Krawiectwo idzie ci coraz lepiej!
Trigger_Skill_Tailoring4_Actions[0].ActionName,Tailoring Improved!,Krawiectwo idzie ci coraz lepiej!
Trigger_Skill_Tracking1_Actions[0].ActionName,Tracking Improved!,Tropienie idzie ci coraz lepiej!
Trigger_Skill_Tracking2_Actions[0].ActionName,Tracking Improved!,Tropienie idzie ci coraz lepiej!
Trigger_Skill_Tracking3_Actions[0].ActionName,Tracking Improved!,Tropienie idzie ci coraz lepiej!
Trigger_Skill_Tracking4_Actions[0].ActionName,Tracking Improved!,Tropienie idzie ci coraz lepiej!
Trigger_Skill_Trapping1_Actions[0].ActionName,Trapping Improved!,Zastawianie pułapek idzie ci coraz lepiej!
Trigger_Skill_Trapping2_Actions[0].ActionName,Trapping Improved!,Zastawianie pułapek idzie ci coraz lepiej!
Trigger_Skill_Trapping3_Actions[0].ActionName,Trapping Improved!,Zastawianie pułapek idzie ci coraz lepiej!
Trigger_Skill_Trapping4_Actions[0].ActionName,Trapping Improved!,Zastawianie pułapek idzie ci coraz lepiej!
Trigger_Skill_WindInstruments1_Actions[0].ActionName,Wind Instruments Improved!,Gra na flecie idzie ci coraz lepiej!
Trigger_Skill_WindInstruments2_Actions[0].ActionName,Wind Instruments Improved!,Gra na flecie idzie ci coraz lepiej!
Trigger_Skill_WindInstruments3_Actions[0].ActionName,Wind Instruments Improved!,Gra na flecie idzie ci coraz lepiej!
Trigger_Skill_WindInstruments4_Actions[0].ActionName,Wind Instruments Improved!,Gra na flecie idzie ci coraz lepiej!
Trigger_Skill_Woodworking1_Actions[0].ActionName,Woodworking Improved!,Stolarstwo idzie ci coraz lepiej!
Trigger_Skill_Woodworking2_Actions[0].ActionName,Woodworking Improved!,Stolarstwo idzie ci coraz lepiej!
Trigger_Skill_Woodworking3_Actions[0].ActionName,Woodworking Improved!,Stolarstwo idzie ci coraz lepiej!
Trigger_Skill_Woodworking4_Actions[0].ActionName,Woodworking Improved!,Stolarstwo idzie ci coraz lepiej!
TV_STLife0_Actions[0].ActionName,Death,Śmierć
TV_STLife1_Actions[0].ActionName,TV Reset,Reset TV
TV_STLife2_Actions[0].ActionName,TV Reset,Reset TV
TV_STManager_Actions[0].ActionName,TV Manager,Kierownik TV
TV_STReset_Actions[0].ActionName,TV Reset,Reset TV
TV_STVictory_Actions[0].ActionName,Victory!!,Zwycięstwo!!
TV_STVictory_Actions[0].VictorySettings.VictoryMessage,You have survived the games. The money has been transferred into your bank account.,Udało ci się przeżyć reality show. Pieniądze zostały przelane na twoje konto bankowe.
TV_STVictory_Actions[0].ActionLog.LogText,I survived the games! I'm rich!!,Udało ci się przetrwać reality show! Będę mieć kasy jak lodu!
Appetite_GameName,Appetite,Apetyt
Appetite_Description,"Determines the rate at which you get hungry. It can be increased by overeating regularly, and decreased by spending long periods of time hungry.","Reguluje tempo odczuwania głodu. Rośnie przy częstym przejadaniu się, maleje przy długim poście."
Appetite_Statuses[0].GameName,Tiny,Bardzo mały
Appetite_Statuses[1].GameName,Small,Mały
Appetite_Statuses[2].GameName,Medium,Średni
Appetite_Statuses[3].GameName,Large,Duży
Appetite_Statuses[4].GameName,Huge,Wielki
Appetite_Statuses[5].GameName,Extreme,Ekstremalny
Intestines_GameName,Intestines,Jelita
Intestines_Description,Shows how much food is currently in your intestines. Food is gradually converted into body weight here.,"Pokazuje, ile jedzenia znajduje się obecnie w jelitach. Jedzenie jest tu stopniowo przekształcane w masę ciała."
Intestines_Statuses[0].GameName,Digestion,Trawienie
Intestines_Statuses[1].GameName,Digestion,Trawienie
Intestines_Statuses[2].GameName,Digestion,Trawienie
Intestines_Statuses[3].GameName,Digestion,Trawienie
Intestines_Statuses[4].GameName,Digestion,Trawienie
Satiation_GameName,Satiation,Sytość
Satiation_Description,Shows how hungry you are and lowers your morale when low.,Pokazuje poziom głodu. Niski poziom obniża morale.
Satiation_Statuses[0].GameName,Sick,Skrajne przejedzenie
Satiation_Statuses[0].Description,"I ate too much, I'm going to throw up.","Zdecydowanie za dużo jedzenia, zaraz zwymiotujesz."
Satiation_Statuses[1].GameName,Very Full,Przejedzenie
Satiation_Statuses[1].Description,I think I might have eaten a bit too much.,Chyba trochę za dużo jedzenia.
Satiation_Statuses[2].GameName,Full,Sytość
Satiation_Statuses[2].Description,I'm feeling full.,Odczuwasz przyjemną sytość.
Satiation_Statuses[3].GameName,Slightly Hungry,Lekki głód
Satiation_Statuses[3].Description,I'm feeling a bit peckish,Coś by się przekąsiło.
Satiation_Statuses[4].GameName,Hungry,Głód
Satiation_Statuses[4].Description,I want to eat something,Pora coś zjeść.
Satiation_Statuses[5].GameName,Very Hungry,Mocny głód
Satiation_Statuses[5].Description,I need to eat something,W brzuchu burczy...
Satiation_Statuses[6].GameName,Ravenous,Skrajny głód
Satiation_Statuses[6].Description,I really need to eat something,Pusty żołądek utrudnia ci myślenie.
Stomach_GameName,Stomach,Żołądek
Stomach_Description,Food here will be gradually transferred into your intestines. Try not to vomit while there's food in your stomach.,"Jedzenie z niego będzie stopniowo przechodzić do jelit. Staraj się nie wymiotować, gdy żołądek jest pełen."
Stomach_Statuses[0].GameName,Digestion,Trawienie
Stomach_Statuses[1].GameName,Digestion,Trawienie
Stomach_Statuses[2].GameName,Digestion,Trawienie
Stomach_Statuses[3].GameName,Digestion,Trawienie
CombatMorale_GameName,Combat Morale,Morale bojowe
CombatMorale_Description,Needed to stay in a fight. Losing will force you to retreat.,"Potrzebne, by utrzymać się w walce. Utrata zmusi cię do odwrotu."
Comfort_GameName,Comfort,Wygoda
Comfort_Description,"How safe, meaningful and comfortable a place feels. Lowers stress and loneliness, increases morale and mental structure.","Jak bardzo bezpieczne i komfortowe wydaje się dane miejsce. Obniża stres i samotność, podnosi morale i odporność psychiczną."
Comfort_Statuses[0].GameName,Minimal Comfort,Minimalny komfort
Comfort_Statuses[1].GameName,Low Comfort,Niski komfort
Comfort_Statuses[1].Description,I should make this place feel more like a home.,"Warto sprawić, by to miejsce bardziej przypominało dom."
Comfort_Statuses[2].GameName,Medium Comfort,Średni komfort
Comfort_Statuses[2].Description,I should furnish and decorate this place further.,"Jest nieźle, ale warto dodać tu więcej mebli i dekoracji."
Comfort_Statuses[3].GameName,High Comfort,Wysoki komfort
Comfort_Statuses[3].Description,A nice home. I feel comfortable here.,Miły dom. Czujesz się tu dobrze.
Comfort_Statuses[4].GameName,Maximum Comfort,Maksymalny komfort
Comfort_Statuses[4].Description,Home sweet home. There's no place like it.,"Dom, domek, domunio. Nie ma jak w domku."
Derealization_GameName,Derealization,Odrealnienie
Derealization_Description,Increases when you lose belief in reality.,"Wzrasta, gdy tracisz poczucie rzeczywistości."
Derealization_Statuses[0].GameName,Derealization,Odrealnienie
Derealization_Statuses[0].Description,Everything feels distant and grey,Wszystko wydaje się odległe i szare.
Derealization_Statuses[1].GameName,Derealization,Odrealnienie
Derealization_Statuses[1].Description,Reality doesn't feel real,Rzeczywistość nie wydaje się być prawdziwa.
Derealization_Statuses[2].GameName,Derealization,Odrealnienie
Derealization_Statuses[2].Description,Reality isn't real,Rzeczywistość nie istnieje.
Discomfort_GameName,Discomfort,Dyskomfort
Discomfort_Description,"Bad smells, unsightly things and general filth. Lowers comfort and stresses you up.","Brzydkie zapachy, nieestetyczne rzeczy i ogólny brud. Obniża komfort i zwiększa stres."
Discomfort_Statuses[0].GameName,Minimal Discomfort,Minimalny dyskomfort
Discomfort_Statuses[1].GameName,Low Discomfort,Niski dyskomfort
Discomfort_Statuses[2].GameName,Moderate Discomfort,Umiarkowany dyskomfort
Discomfort_Statuses[3].GameName,High Discomfort,Wysoki dyskomfort
Discomfort_Statuses[4].GameName,Extreme Discomfort,Ekstremalny dyskomfort
EnemyDefeated_GameName,Enemy Prescence,Obecność Wroga
EnemyDefeated_Statuses[0].GameName,A Presence follows me...,Jakaś Obecność podąża za tobą...
Entertainment_GameName,Entertainment,Rozrywka
Entertainment_Description,Gained by doing fun activities and avoiding repetitive ones. Increases morale and lowers loneliness.,Zyskiwana przez robienie przyjemnych rzeczy. Podnosi morale i zmniejsza samotność. Powtarzanie w kółko tych samych czynności grozi nudą.
Entertainment_Statuses[0].GameName,Bored,Nudzi ci się
Entertainment_Statuses[1].GameName,Entertained,Nie jest nudno
Foodplace_GameName,Foodplace,Miejsce do jedzenia
Foodplace_Description,Shows how good your eating place is. Gives you a bonus to eating.,Pokazuje jakość miejsca do jedzenia. Daje premie do posiłków.
Foodplace_Statuses[0].GameName,Eating Utensils,Sztućce
Foodplace_Statuses[0].Description,Moderate Effect,Umiarkowany efekt
GodInsight_GameName,God Insight,Boskie poznanie
HunterInsight_GameName,Hunter's Insight,Poznanie Łowcy
HunterInsight_Statuses[0].GameName,Hunter's Proximity,Bliskość Łowcy
HunterInsight_Statuses[1].GameName,Structural Repairs,Naprawy konstrukcyjne
HuntersProximity_GameName,Hunter's Proximity,Bliskość Łowcy
HuntersProximity_Description,The hunter is getting closer. Increases stress and alters your mind state.,Zbliża się Łowca. Powoduje wzrost stresu i wpływa na twój stan umysłu.
HuntersProximity_Statuses[0].GameName,I'm being hunted,Ktoś na ciebie poluje
HuntersProximity_Statuses[0].Description,Something's found my tracks...,Ktoś trafił na twój ślad...
HuntersProximity_Statuses[1].GameName,I'm being hunted,Ktoś na ciebie poluje
HuntersProximity_Statuses[1].Description,I can feel it getting closer...,"Czujesz, jak się zbliża..."
HuntersProximity_Statuses[2].GameName,I'm being hunted,Ktoś na ciebie poluje
HuntersProximity_Statuses[2].Description,"It's getting too close, I shouldn't stay here.","Jest zbyt blisko, nie powinieneś tu dłużej zostawać."
HuntersProximity_Statuses[3].GameName,I'm being hunted,Ktoś na ciebie poluje
HuntersProximity_Statuses[3].Description,It's almost here! I need to move!,Jest prawie tutaj! Musisz się stąd ruszyć!
Isolation_GameName,Isolation,Izolacja
Isolation_Description,Gained by staying in the island for long periods of time.  Affects most mental stats and gets progressively worse.,Nieodwracalnie rośnie podczas długiego pobytu na wyspie. Wpływa na większość statystyk psychicznych i pogarsza się z czasem.
Isolation_Statuses[0].GameName,Low Isolation,Niska izolacja
Isolation_Statuses[1].GameName,Moderate Isolation,Umiarkowana izolacja
Isolation_Statuses[2].GameName,High Isolation,Wysoka izolacja
Isolation_Statuses[3].GameName,Very High Isolation,Bardzo wysoka izolacja
Isolation_Statuses[4].GameName,Extreme Isolation,Ekstremalna izolacja
Loneliness_GameName,Loneliness,Samotność
Loneliness_Description,Increases over time. Lowers morale and mental structure.,Narasta z czasem. Obniża morale i odporność psychiczną.
Loneliness_Statuses[0].GameName,Lonely,Trochę pusto
Loneliness_Statuses[0].Description,I'm feeling a bit lonely...,Trudno już ignorować brak towarzystwa.
Loneliness_Statuses[1].GameName,Lonely,Samotno
Loneliness_Statuses[1].Description,I'm feeling lonely...,Robi się ciężko bez kogoś obok.
Loneliness_Statuses[2].GameName,Lonely,Dotkliwa samotność
Loneliness_Statuses[2].Description,I'm feeling so lonely...,Czujesz się potwornie samotno...
Mania_GameName,Mania,Mania
Mania_Description,Makes you happy and brave but also alters your mind state.,"Uszczęśliwia i dodaje odwagi, ale wpływa też na stan umysłu."
Mania_Statuses[0].GameName,Hypomanic,Hipomania
Mania_Statuses[0].Description,I feel so full of energy!,Jesteś wulkanem energii!
Mania_Statuses[1].GameName,Manic,Mania
Mania_Statuses[1].Description,I feel so full of energy!,Jesteś wulkanem energii!
MindState_GameName,Altered Mind State,Odmienny stan świadomości
MindState_Description,Can trigger spiritual/mental events and lengthen the duration of your actions if it gets too high.,"Jeśli osiągnie wysoki poziom, może wywołać duchowe lub mentalne przeżycia i wydłużyć czas, jaki zajmują ci akcje."
MindState_Statuses[0].GameName,Altered Mind State,Odmienny stan świadomości
MindState_Statuses[0].Description,Something's a bit off.,Coś jest nie tak.
MindState_Statuses[1].GameName,Altered Mind State,Odmienny stan świadomości
MindState_Statuses[1].Description,Something's definitely off.,Coś jest zdecydowanie nie tak.
MindState_Statuses[2].GameName,Altered Mind State,Odmienny stan świadomości
MindState_Statuses[2].Description,Everything feels different.,Wszystko wydaje się inne i nienaturalne.
MindState_Statuses[3].GameName,Altered Mind State,Odmienny stan świadomości
MindState_Statuses[3].Description,...,...
MindState_NotEnoughText,I don't have the right perspective.\n(ALTER YOUR MIND STATE),Brakuje ci właściwej perspektywy.\n(ZMIEŃ SWÓJ STAN UMYSŁU)
Morale_GameName,Morale,Morale
Morale_Description,Shows your general mood. Affects your immune system and can help trigger depressive and manic states at the extremes.,Pokazuje twój ogólny nastrój. Wpływa na układ odpornościowy i może wywoływać stany depresyjne lub maniakalne.
Morale_DefaultStatusName,Fine,Nieźle
Morale_DefaultStatusDescription,I'm feeling fine.,Wszystko w porządku.
Morale_Statuses[0].GameName,Euphoric,Euforia
Morale_Statuses[0].Description,I'm very happy with life,Jest super! Nie ma rzeczy niemożliwych!
Morale_Statuses[1].GameName,Happy,Szczęście
Morale_Statuses[1].Description,I'm very happy with life,Czujesz wielką radość z życia.
Morale_Statuses[2].GameName,Content,Zadowolenie
Morale_Statuses[2].Description,I'm content with life,Odczuwasz zadowolenie z życia.
Morale_Statuses[3].GameName,Feeling down,Smutek
Morale_Statuses[3].Description,I'm feeling a bit sad,Masz trochę doła.
Morale_Statuses[4].GameName,Depressed,Depresja
Morale_Statuses[4].Description,It's hard to go on...,Ciężko ci robić cokolwiek...
Morale_Statuses[5].GameName,Seriously Depressed,Głęboka depresja
Morale_Statuses[5].Description,What is the point...,Jaki to wszystko ma sens...
Morale_Statuses[6].GameName,Self Destructive,Samo dno
Morale_Statuses[6].Description,What is the point...,Nic już nie ma znaczenia...
Mourning_GameName,Mourning,Żałoba
Mourning_Description,You are mourning the death of a loved one. Lowers your morale and mental structure.,Opłakujesz śmierć bliskiej osoby. Obniża morale i odporność psychiczną.
Mourning_Statuses[0].GameName,Mourning,Żałoba
Mourning_Statuses[0].Description,You are mourning the death of a loved one.,Opłakujesz śmierć bliskiej osoby.
NightmareCounter_GameName,Nightmare Counter,Licznik koszmarów
RelationalLayer_GameName,Relational Layer,Warstwa relacyjna
SleepClock_GameName,Sleep Clock,Zegar snu
SleepInterrupt_GameName,Sleep Interrupt,Zakłócenie snu
SleepRisk_GameName,SleepRisk,RyzykoSnu
Stress_GameName,Stress,Stres
Stress_Description,Lowers your morale and mental structure. Can also upset your stomach if it gets too high.,"Obniża morale i odporność psychiczną. Może również podrażnić żołądek, jeśli będzie zbyt wysoki."
Stress_Statuses[0].GameName,Relaxed,Wyluzowanie
Stress_Statuses[1].GameName,Tense,Pod presją
Stress_Statuses[2].GameName,Stressed,Duży stres
Stress_Statuses[3].GameName,Extremely Stressed,Olbrzymi stres
Structure_GameName,Mental Structure,Odporność psychiczna
Structure_Description,How predictable and stable your worldview feels. Stresses you and alters your mind state when it gets too low.,Jak przewidywalny i stabilny wydaje się twój światopogląd. Zbyt niski poziom powoduje stres i zaburza stan psychiczny.
Structure_Statuses[0].GameName,Chaos,Chaos
Structure_Statuses[1].GameName,Low Structure,Niska odporność
ThoughtDepth_GameName,Thought Depth,Głębia myśli
VoidInsight_GameName,Void Insight,Poznanie Pustki
Wakefulness_GameName,Wakefulness,Sen
Wakefulness_Description,Shows how awake you are. Lack of sleep lowers your morale and increases your stress.,Pokazuje poziom twojego wyspania. Brak snu obniża morale i zwiększa stres.
Wakefulness_Statuses[0].GameName,Sleepy,Lekka senność
Wakefulness_Statuses[0].Description,I'm getting sleepy (click on clock or bed to sleep),"Czujesz senność (kliknij zegar lub łóżko, aby pójść spać)"
Wakefulness_Statuses[1].GameName,Falling Asleep,Oczy ci się kleją
Wakefulness_Statuses[1].Description,I need to sleep (click on clock or bed to sleep),"Musisz jak najszybciej położyć się spać (kliknij zegar lub łóżko, aby pójść spać)"
Wakefulness_Statuses[2].GameName,Fell Asleep,Usypiasz na stojąco
Wakefulness_Statuses[2].Description,zzz....,chrrr....
WatcherInsight_GameName,Watcher's Insight,Poznanie Obserwatora
WatcherInsight_Statuses[0].GameName,Watcher's Glare,Spojrzenie Obserwatora
WatcherInsight_Statuses[1].GameName,Structural Repairs,Naprawy konstrukcyjne
WatchersGlare_GameName,Watcher's Glare,Spojrzenie Obserwatora
WatchersGlare_Description,Shows how intense the Watcher's glare is. Increases your stress and alters your mind state.,Pokazuje intensywność spojrzenia Obserwatora. Zwiększa stres i wpływa na stan psychiczny.
WatchersGlare_Statuses[0].GameName,I feel watched...,"Czujesz, że ktoś cię obserwuje..."
WatchersGlare_Statuses[0].Description,...,...
WatchersGlare_Statuses[1].GameName,I feel watched...,"Czujesz, że ktoś cię obserwuje..."
WatchersGlare_Statuses[1].Description,It's making me nervous.,To zaczyna cię niepokoić.
WatchersGlare_Statuses[2].GameName,I'm being watched...,Ktoś cię obserwuje...
WatchersGlare_Statuses[2].Description,It's driving me crazy.,Zwariujesz przez to.
WatchersGlare_Statuses[3].GameName,I'm being watched intensely...,Obserwacja nasila się coraz bardziej...
WatchersGlare_Statuses[3].Description,This is terrifying.,To przerażające.
Pop_Bees_GameName,Population Bees,Populacja pszczół
Pop_Bees_Statuses[0].GameName,Small Population,Mała populacja
Pop_Bees_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Bees_Statuses[2].GameName,Large Population,Duża populacja
Pop_Bees_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Boar_GameName,Population Boars,Populacja dzików
Pop_Boar_Statuses[0].GameName,Small Population,Mała populacja
Pop_Boar_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Boar_Statuses[2].GameName,Large Population,Duża populacja
Pop_Boar_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Cobra_GameName,Population Cobra,Populacja kobr
Pop_Cobra_Statuses[0].GameName,Small Population,Mała populacja
Pop_Cobra_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Cobra_Statuses[2].GameName,Large Population,Duża populacja
Pop_Conch_GameName,Population Conch,Populacja ślimaków
Pop_Conch_Statuses[0].GameName,Small Population,Mała populacja
Pop_Conch_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Conch_Statuses[2].GameName,Large Population,Duża populacja
Pop_Crab_GameName,Population Crab,Populacja krabów
Pop_Crab_Statuses[0].GameName,Small Population,Mała populacja
Pop_Crab_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Crab_Statuses[2].GameName,Large Population,Duża populacja
Pop_Drone_GameName,Island Drones,Drony na wyspie
Pop_Goat_GameName,Population Goats,Populacja kóz
Pop_Goat_Statuses[0].GameName,Small Population,Mała populacja
Pop_Goat_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Goat_Statuses[2].GameName,Large Population,Duża populacja
Pop_Goat_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Krait_GameName,Population Sea Krait,Populacja węży morskich
Pop_Krait_Statuses[0].GameName,Small Population,Mała populacja
Pop_Krait_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Krait_Statuses[2].GameName,Large Population,Duża populacja
Pop_Lizard_GameName,Population Lizard,Populacja jaszczurek
Pop_Lizard_Statuses[0].GameName,Small Population,Mała populacja
Pop_Lizard_Statuses[1].GameName,Large Population,Duża populacja
Pop_Lizard_Statuses[2].GameName,Very Large Population,Bardzo duża populacja
Pop_Macaque_GameName,Population Macaques,Populacja makaków
Pop_Macaque_Statuses[0].GameName,Small Population,Mała populacja
Pop_Macaque_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Macaque_Statuses[2].GameName,Large Population,Duża populacja
Pop_Macaque_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Monitor_GameName,Population Monitors,Populacja waranów
Pop_Monitor_Statuses[0].GameName,Small Population,Mała populacja
Pop_Monitor_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Monitor_Statuses[2].GameName,Large Population,Duża populacja
Pop_Mouse_GameName,Population Mouse,Populacja myszy
Pop_Mouse_Statuses[0].GameName,Small Population,Mała populacja
Pop_Mouse_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Mouse_Statuses[2].GameName,Large Population,Duża populacja
Pop_Mouse_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Mudskipper_GameName,Population Mudskippers,Populacja babek błotnych
Pop_Mudskipper_Statuses[0].GameName,Small Population,Mała populacja
Pop_Mudskipper_Statuses[1].GameName,Large Population,Duża populacja
Pop_Mudskipper_Statuses[2].GameName,Overflowing Population,Zbyt duża populacja
Pop_Oyster_GameName,Oyster Population,Populacja ostryg
Pop_Oyster_Statuses[0].GameName,Small Population,Mała populacja
Pop_Oyster_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Oyster_Statuses[2].GameName,Large Population,Duża populacja
Pop_Oyster_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Oyster_Statuses[4].GameName,Maximum Population,Maksymalna populacja
Pop_Partridge_GameName,Population Partridges,Populacja kuropatw
Pop_Partridge_Statuses[0].GameName,Small Population,Mała populacja
Pop_Partridge_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Partridge_Statuses[2].GameName,Large Population,Duża populacja
Pop_Partridge_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Prawn_GameName,Population Prawn,Populacja krewetek
Pop_Prawn_Statuses[0].GameName,Small Population,Mała populacja
Pop_Prawn_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Prawn_Statuses[2].GameName,Large Population,Duża populacja
Pop_Seagull_GameName,Population Seagulls,Populacja mew
Pop_Seagull_Statuses[0].GameName,Small Population,Mała populacja
Pop_Seagull_Statuses[1].GameName,Medium Population,Średnia populacja
Pop_Seagull_Statuses[2].GameName,Large Population,Duża populacja
Pop_Seagull_Statuses[3].GameName,Very Large Population,Bardzo duża populacja
Pop_Seahounds_GameName,Seahounds,Morskie Ogary
Pop_Shark_GameName,Population Shark,Populacja rekinów
Pop_Shark_Statuses[0].GameName,Small Population,Mała populacja
Pop_Urchin_GameName,Urchin Population,Populacja jeżowców
Pop_Urchin_Statuses[0].GameName,Small Population,Mała populacja
Pop_Urchin_Statuses[1].GameName,Large Population,Duża populacja
Almond_GrasslandPop_GameName,Grasslands Almond Trees,Migdałowce na równinach
Almond_GrasslandPop_Statuses[0].GameName,Small Population,Mała populacja
Almond_GrasslandPop_Statuses[1].GameName,Large Population,Duża populacja
Almond_GrasslandPop_Statuses[2].GameName,Very Large Population,Bardzo duża populacja
Almond_GrasslandPop_Statuses[3].GameName,Overflowing Population,Zbyt duża populacja
Almond_GrasslandPop_NotEnoughText,It's to dark for this action...,"Jest za ciemno, aby wykonać tę czynność..."
Almond_HighlandsPop_GameName,Highlands Almond Trees,Migdałowce na wyżynach
Almond_HighlandsPop_Statuses[0].GameName,Small Population,Mała populacja
Almond_HighlandsPop_Statuses[1].GameName,Large Population,Duża populacja
Almond_HighlandsPop_Statuses[2].GameName,Very Large Population,Bardzo duża populacja
Almond_HighlandsPop_Statuses[3].GameName,Overflowing Population,Zbyt duża populacja
Almond_HighlandsPop_NotEnoughText,It's to dark for this action...,"Jest za ciemno, aby wykonać tę czynność..."
AloeVera_BayPop_GameName,Bay Aloe Vera,Aloes w zatoce
AloeVera_BayPop_Statuses[0].GameName,Small Population,Mała populacja
AloeVera_BayPop_Statuses[1].GameName,Large Population,Duża populacja
AloeVera_BayPop_Statuses[2].GameName,Overflowing Population,Zbyt duża populacja
AloeVera_BayPop_NotEnoughText,It's to dark for this action...,"Jest za ciemno, aby wykonać tę czynność..."
AloeVera_BeachPop_GameName,Beach Aloe Vera,Aloes na plaży
AloeVera_BeachPop_Statuses[0].GameName,Small Population,Mała populacja
AloeVera_BeachPop_Statuses[1].GameName,Large Population,Duża populacja
AloeVera_BeachPop_Statuses[2].GameName,Overflowing Population,Zbyt duża populacja
AloeVera_BeachPop_NotEnoughText,It's to dark for this action...,"Jest za ciemno, aby wykonać tę czynność..."
AloeVera_HighlandsPop_GameName,Highlands Aloe Vera,Aloes na wyżynach
AloeVera_HighlandsPop_Statuses[0].GameName,Small Population,Mała populacja
AloeVera_HighlandsPop_Statuses[1].GameName,Large Population,Duża populacja
AloeVera_HighlandsPop_Statuses[2].GameName,Very Large Population,Bardzo duża populacja
AloeVera_HighlandsPop_NotEnoughText,It's to dark for this action...,"Jest za ciemno, aby wykonać tę czynność..."
AloeVera_OutskirtsPop_GameName,Outskirts Aloe Vera,Aloes na obrzeżach
AloeVera_OutskirtsPop_Statuses[0].GameName,Small Population,Mała populacja
AloeVera_OutskirtsPop_Statuses[1].GameName,Large Population,Duża populacja
